id	item	answer
b9336393-ad95-418d-b753-0a5bb35cf964	Úèastním se dobrovolnických aktivit, abych pomohl/a tìm, co to potøebují.	4
b9336393-ad95-418d-b753-0a5bb35cf964	Soucítím s lidmi v nouzi.	5
b9336393-ad95-418d-b753-0a5bb35cf964	Když je nìkdo v nouzi, okamžitì mu pomohu.	4
b9336393-ad95-418d-b753-0a5bb35cf964	Dìlám vše, co mùžu, abych pomohl/a ostatním nedostat se do problémù.	4
b9336393-ad95-418d-b753-0a5bb35cf964	Intenzivnì prožívám, co cítí druzí.	4
b9336393-ad95-418d-b753-0a5bb35cf964	Ochotnì nabízím své znalosti a dovednosti druhým.	4
b9336393-ad95-418d-b753-0a5bb35cf964	Snažím se utìšit ty, kteøí jsou smutní.	4
b9336393-ad95-418d-b753-0a5bb35cf964	Ochotnì pùjèuji peníze nebo jiné vìci.	3
b9336393-ad95-418d-b753-0a5bb35cf964	Snadno se vcítím do kùže tìch, kteøí jsou v nouzi.	4
b9336393-ad95-418d-b753-0a5bb35cf964	Snažím se být blízko tìm, kteøí jsou v nouzi, a starat se o nì.	4
b9336393-ad95-418d-b753-0a5bb35cf964	Ochotnì sdílím s pøáteli rùzné pøíležitosti, které se mi naskytnou.	4
b9336393-ad95-418d-b753-0a5bb35cf964	Trávím èas s pøáteli, kteøí se cítí osamìle.	5
b9336393-ad95-418d-b753-0a5bb35cf964	Hned vycítím, když se moji pøátelé necítí dobøe, i když mi to pøímo neøeknou.	4
a5bdf693-8a7b-4250-ab58-12d4c28b9670	Rád/a pomohu svým pøátelùm/kolegùm s tím, co dìlají.	5
a5bdf693-8a7b-4250-ab58-12d4c28b9670	Sdílím své vìci se svými pøáteli.	5
a5bdf693-8a7b-4250-ab58-12d4c28b9670	Snažím se pomáhat ostatním.	5
a5bdf693-8a7b-4250-ab58-12d4c28b9670	Úèastním se dobrovolnických aktivit, abych pomohl/a tìm, co to potøebují.	3
a5bdf693-8a7b-4250-ab58-12d4c28b9670	Soucítím s lidmi v nouzi.	5
a5bdf693-8a7b-4250-ab58-12d4c28b9670	Když je nìkdo v nouzi, okamžitì mu pomohu.	4
a5bdf693-8a7b-4250-ab58-12d4c28b9670	Dìlám vše, co mùžu, abych pomohl/a ostatním nedostat se do problémù.	4
a5bdf693-8a7b-4250-ab58-12d4c28b9670	Intenzivnì prožívám, co cítí druzí.	5
a5bdf693-8a7b-4250-ab58-12d4c28b9670	Ochotnì nabízím své znalosti a dovednosti druhým.	4
a5bdf693-8a7b-4250-ab58-12d4c28b9670	Snažím se utìšit ty, kteøí jsou smutní.	5
a5bdf693-8a7b-4250-ab58-12d4c28b9670	Ochotnì pùjèuji peníze nebo jiné vìci.	4
a5bdf693-8a7b-4250-ab58-12d4c28b9670	Snadno se vcítím do kùže tìch, kteøí jsou v nouzi.	5
a5bdf693-8a7b-4250-ab58-12d4c28b9670	Snažím se být blízko tìm, kteøí jsou v nouzi, a starat se o nì.	2
a5bdf693-8a7b-4250-ab58-12d4c28b9670	Ochotnì sdílím s pøáteli rùzné pøíležitosti, které se mi naskytnou.	5
a5bdf693-8a7b-4250-ab58-12d4c28b9670	Trávím èas s pøáteli, kteøí se cítí osamìle.	5
a5bdf693-8a7b-4250-ab58-12d4c28b9670	Hned vycítím, když se moji pøátelé necítí dobøe, i když mi to pøímo neøeknou.	5
5be468f7-a961-4122-af7a-a27659e9029f	Rád/a pomohu svým pøátelùm/kolegùm s tím, co dìlají.	5
5be468f7-a961-4122-af7a-a27659e9029f	Sdílím své vìci se svými pøáteli.	5
5be468f7-a961-4122-af7a-a27659e9029f	Snažím se pomáhat ostatním.	5
5be468f7-a961-4122-af7a-a27659e9029f	Úèastním se dobrovolnických aktivit, abych pomohl/a tìm, co to potøebují.	5
5be468f7-a961-4122-af7a-a27659e9029f	Soucítím s lidmi v nouzi.	5
5be468f7-a961-4122-af7a-a27659e9029f	Když je nìkdo v nouzi, okamžitì mu pomohu.	5
5be468f7-a961-4122-af7a-a27659e9029f	Dìlám vše, co mùžu, abych pomohl/a ostatním nedostat se do problémù.	5
5be468f7-a961-4122-af7a-a27659e9029f	Intenzivnì prožívám, co cítí druzí.	5
5be468f7-a961-4122-af7a-a27659e9029f	Ochotnì nabízím své znalosti a dovednosti druhým.	5
5be468f7-a961-4122-af7a-a27659e9029f	Snažím se utìšit ty, kteøí jsou smutní.	5
5be468f7-a961-4122-af7a-a27659e9029f	Ochotnì pùjèuji peníze nebo jiné vìci.	5
5be468f7-a961-4122-af7a-a27659e9029f	Snadno se vcítím do kùže tìch, kteøí jsou v nouzi.	5
5be468f7-a961-4122-af7a-a27659e9029f	Snažím se být blízko tìm, kteøí jsou v nouzi, a starat se o nì.	4
5be468f7-a961-4122-af7a-a27659e9029f	Ochotnì sdílím s pøáteli rùzné pøíležitosti, které se mi naskytnou.	5
5be468f7-a961-4122-af7a-a27659e9029f	Trávím èas s pøáteli, kteøí se cítí osamìle.	5
5be468f7-a961-4122-af7a-a27659e9029f	Hned vycítím, když se moji pøátelé necítí dobøe, i když mi to pøímo neøeknou.	5
ceda4815-c7ac-46b9-8de7-e02c96b70268	Rád/a pomohu svým pøátelùm/kolegùm s tím, co dìlají.	4
ceda4815-c7ac-46b9-8de7-e02c96b70268	Sdílím své vìci se svými pøáteli.	4
ceda4815-c7ac-46b9-8de7-e02c96b70268	Snažím se pomáhat ostatním.	4
ceda4815-c7ac-46b9-8de7-e02c96b70268	Úèastním se dobrovolnických aktivit, abych pomohl/a tìm, co to potøebují.	3
ceda4815-c7ac-46b9-8de7-e02c96b70268	Soucítím s lidmi v nouzi.	4
ceda4815-c7ac-46b9-8de7-e02c96b70268	Když je nìkdo v nouzi, okamžitì mu pomohu.	3
ceda4815-c7ac-46b9-8de7-e02c96b70268	Dìlám vše, co mùžu, abych pomohl/a ostatním nedostat se do problémù.	3
ceda4815-c7ac-46b9-8de7-e02c96b70268	Intenzivnì prožívám, co cítí druzí.	2
ceda4815-c7ac-46b9-8de7-e02c96b70268	Ochotnì nabízím své znalosti a dovednosti druhým.	4
ceda4815-c7ac-46b9-8de7-e02c96b70268	Snažím se utìšit ty, kteøí jsou smutní.	4
ceda4815-c7ac-46b9-8de7-e02c96b70268	Ochotnì pùjèuji peníze nebo jiné vìci.	2
ceda4815-c7ac-46b9-8de7-e02c96b70268	Snadno se vcítím do kùže tìch, kteøí jsou v nouzi.	3
ceda4815-c7ac-46b9-8de7-e02c96b70268	Snažím se být blízko tìm, kteøí jsou v nouzi, a starat se o nì.	2
ceda4815-c7ac-46b9-8de7-e02c96b70268	Ochotnì sdílím s pøáteli rùzné pøíležitosti, které se mi naskytnou.	4
ceda4815-c7ac-46b9-8de7-e02c96b70268	Trávím èas s pøáteli, kteøí se cítí osamìle.	4
ceda4815-c7ac-46b9-8de7-e02c96b70268	Hned vycítím, když se moji pøátelé necítí dobøe, i když mi to pøímo neøeknou.	4
f682eb24-f2fc-42c1-b2b0-b98de23105a9	Rád/a pomohu svým pøátelùm/kolegùm s tím, co dìlají.	4
f682eb24-f2fc-42c1-b2b0-b98de23105a9	Sdílím své vìci se svými pøáteli.	4
f682eb24-f2fc-42c1-b2b0-b98de23105a9	Snažím se pomáhat ostatním.	4
f682eb24-f2fc-42c1-b2b0-b98de23105a9	Úèastním se dobrovolnických aktivit, abych pomohl/a tìm, co to potøebují.	3
f682eb24-f2fc-42c1-b2b0-b98de23105a9	Soucítím s lidmi v nouzi.	4
f682eb24-f2fc-42c1-b2b0-b98de23105a9	Když je nìkdo v nouzi, okamžitì mu pomohu.	3
f682eb24-f2fc-42c1-b2b0-b98de23105a9	Dìlám vše, co mùžu, abych pomohl/a ostatním nedostat se do problémù.	4
f682eb24-f2fc-42c1-b2b0-b98de23105a9	Intenzivnì prožívám, co cítí druzí.	4
f682eb24-f2fc-42c1-b2b0-b98de23105a9	Ochotnì nabízím své znalosti a dovednosti druhým.	4
f682eb24-f2fc-42c1-b2b0-b98de23105a9	Snažím se utìšit ty, kteøí jsou smutní.	4
f682eb24-f2fc-42c1-b2b0-b98de23105a9	Ochotnì pùjèuji peníze nebo jiné vìci.	2
f682eb24-f2fc-42c1-b2b0-b98de23105a9	Snadno se vcítím do kùže tìch, kteøí jsou v nouzi.	3
f682eb24-f2fc-42c1-b2b0-b98de23105a9	Snažím se být blízko tìm, kteøí jsou v nouzi, a starat se o nì.	2
f682eb24-f2fc-42c1-b2b0-b98de23105a9	Ochotnì sdílím s pøáteli rùzné pøíležitosti, které se mi naskytnou.	4
f682eb24-f2fc-42c1-b2b0-b98de23105a9	Trávím èas s pøáteli, kteøí se cítí osamìle.	3
f682eb24-f2fc-42c1-b2b0-b98de23105a9	Hned vycítím, když se moji pøátelé necítí dobøe, i když mi to pøímo neøeknou.	4
447ae28a-2490-4c0b-83f2-93fcc868fdf8	Rád/a pomohu svým pøátelùm/kolegùm s tím, co dìlají.	4
447ae28a-2490-4c0b-83f2-93fcc868fdf8	Sdílím své vìci se svými pøáteli.	4
447ae28a-2490-4c0b-83f2-93fcc868fdf8	Snažím se pomáhat ostatním.	4
447ae28a-2490-4c0b-83f2-93fcc868fdf8	Úèastním se dobrovolnických aktivit, abych pomohl/a tìm, co to potøebují.	3
447ae28a-2490-4c0b-83f2-93fcc868fdf8	Soucítím s lidmi v nouzi.	4
447ae28a-2490-4c0b-83f2-93fcc868fdf8	Když je nìkdo v nouzi, okamžitì mu pomohu.	3
447ae28a-2490-4c0b-83f2-93fcc868fdf8	Dìlám vše, co mùžu, abych pomohl/a ostatním nedostat se do problémù.	4
447ae28a-2490-4c0b-83f2-93fcc868fdf8	Intenzivnì prožívám, co cítí druzí.	5
447ae28a-2490-4c0b-83f2-93fcc868fdf8	Ochotnì nabízím své znalosti a dovednosti druhým.	4
447ae28a-2490-4c0b-83f2-93fcc868fdf8	Snažím se utìšit ty, kteøí jsou smutní.	4
447ae28a-2490-4c0b-83f2-93fcc868fdf8	Ochotnì pùjèuji peníze nebo jiné vìci.	3
447ae28a-2490-4c0b-83f2-93fcc868fdf8	Snadno se vcítím do kùže tìch, kteøí jsou v nouzi.	4
447ae28a-2490-4c0b-83f2-93fcc868fdf8	Snažím se být blízko tìm, kteøí jsou v nouzi, a starat se o nì.	4
447ae28a-2490-4c0b-83f2-93fcc868fdf8	Ochotnì sdílím s pøáteli rùzné pøíležitosti, které se mi naskytnou.	4
447ae28a-2490-4c0b-83f2-93fcc868fdf8	Trávím èas s pøáteli, kteøí se cítí osamìle.	4
447ae28a-2490-4c0b-83f2-93fcc868fdf8	Hned vycítím, když se moji pøátelé necítí dobøe, i když mi to pøímo neøeknou.	4
04a9c6af-c763-4fb2-9930-620c314ff12b	Rád/a pomohu svým pøátelùm/kolegùm s tím, co dìlají.	5
04a9c6af-c763-4fb2-9930-620c314ff12b	Sdílím své vìci se svými pøáteli.	5
04a9c6af-c763-4fb2-9930-620c314ff12b	Snažím se pomáhat ostatním.	5
04a9c6af-c763-4fb2-9930-620c314ff12b	Úèastním se dobrovolnických aktivit, abych pomohl/a tìm, co to potøebují.	5
04a9c6af-c763-4fb2-9930-620c314ff12b	Soucítím s lidmi v nouzi.	5
04a9c6af-c763-4fb2-9930-620c314ff12b	Když je nìkdo v nouzi, okamžitì mu pomohu.	5
04a9c6af-c763-4fb2-9930-620c314ff12b	Dìlám vše, co mùžu, abych pomohl/a ostatním nedostat se do problémù.	5
04a9c6af-c763-4fb2-9930-620c314ff12b	Intenzivnì prožívám, co cítí druzí.	5
04a9c6af-c763-4fb2-9930-620c314ff12b	Ochotnì nabízím své znalosti a dovednosti druhým.	4
04a9c6af-c763-4fb2-9930-620c314ff12b	Snažím se utìšit ty, kteøí jsou smutní.	5
04a9c6af-c763-4fb2-9930-620c314ff12b	Ochotnì pùjèuji peníze nebo jiné vìci.	3
04a9c6af-c763-4fb2-9930-620c314ff12b	Snadno se vcítím do kùže tìch, kteøí jsou v nouzi.	5
04a9c6af-c763-4fb2-9930-620c314ff12b	Snažím se být blízko tìm, kteøí jsou v nouzi, a starat se o nì.	3
04a9c6af-c763-4fb2-9930-620c314ff12b	Ochotnì sdílím s pøáteli rùzné pøíležitosti, které se mi naskytnou.	5
04a9c6af-c763-4fb2-9930-620c314ff12b	Trávím èas s pøáteli, kteøí se cítí osamìle.	5
04a9c6af-c763-4fb2-9930-620c314ff12b	Hned vycítím, když se moji pøátelé necítí dobøe, i když mi to pøímo neøeknou.	5
4a4e5311-b58e-47c0-8689-3593b6ff50b8	Rád/a pomohu svým pøátelùm/kolegùm s tím, co dìlají.	4
4a4e5311-b58e-47c0-8689-3593b6ff50b8	Sdílím své vìci se svými pøáteli.	3
4a4e5311-b58e-47c0-8689-3593b6ff50b8	Snažím se pomáhat ostatním.	3
4a4e5311-b58e-47c0-8689-3593b6ff50b8	Úèastním se dobrovolnických aktivit, abych pomohl/a tìm, co to potøebují.	2
4a4e5311-b58e-47c0-8689-3593b6ff50b8	Soucítím s lidmi v nouzi.	4
4a4e5311-b58e-47c0-8689-3593b6ff50b8	Když je nìkdo v nouzi, okamžitì mu pomohu.	3
4a4e5311-b58e-47c0-8689-3593b6ff50b8	Dìlám vše, co mùžu, abych pomohl/a ostatním nedostat se do problémù.	2
4a4e5311-b58e-47c0-8689-3593b6ff50b8	Intenzivnì prožívám, co cítí druzí.	2
4a4e5311-b58e-47c0-8689-3593b6ff50b8	Ochotnì nabízím své znalosti a dovednosti druhým.	3
4a4e5311-b58e-47c0-8689-3593b6ff50b8	Snažím se utìšit ty, kteøí jsou smutní.	2
4a4e5311-b58e-47c0-8689-3593b6ff50b8	Ochotnì pùjèuji peníze nebo jiné vìci.	2
4a4e5311-b58e-47c0-8689-3593b6ff50b8	Snadno se vcítím do kùže tìch, kteøí jsou v nouzi.	3
4a4e5311-b58e-47c0-8689-3593b6ff50b8	Snažím se být blízko tìm, kteøí jsou v nouzi, a starat se o nì.	2
4a4e5311-b58e-47c0-8689-3593b6ff50b8	Ochotnì sdílím s pøáteli rùzné pøíležitosti, které se mi naskytnou.	4
4a4e5311-b58e-47c0-8689-3593b6ff50b8	Trávím èas s pøáteli, kteøí se cítí osamìle.	2
4a4e5311-b58e-47c0-8689-3593b6ff50b8	Hned vycítím, když se moji pøátelé necítí dobøe, i když mi to pøímo neøeknou.	3
74e96c26-d771-4351-9d66-0f2c95988d16	Rád/a pomohu svým pøátelùm/kolegùm s tím, co dìlají.	5
74e96c26-d771-4351-9d66-0f2c95988d16	Sdílím své vìci se svými pøáteli.	2
74e96c26-d771-4351-9d66-0f2c95988d16	Snažím se pomáhat ostatním.	4
74e96c26-d771-4351-9d66-0f2c95988d16	Úèastním se dobrovolnických aktivit, abych pomohl/a tìm, co to potøebují.	1
74e96c26-d771-4351-9d66-0f2c95988d16	Soucítím s lidmi v nouzi.	4
74e96c26-d771-4351-9d66-0f2c95988d16	Když je nìkdo v nouzi, okamžitì mu pomohu.	2
74e96c26-d771-4351-9d66-0f2c95988d16	Dìlám vše, co mùžu, abych pomohl/a ostatním nedostat se do problémù.	4
74e96c26-d771-4351-9d66-0f2c95988d16	Intenzivnì prožívám, co cítí druzí.	3
74e96c26-d771-4351-9d66-0f2c95988d16	Ochotnì nabízím své znalosti a dovednosti druhým.	4
74e96c26-d771-4351-9d66-0f2c95988d16	Snažím se utìšit ty, kteøí jsou smutní.	5
74e96c26-d771-4351-9d66-0f2c95988d16	Ochotnì pùjèuji peníze nebo jiné vìci.	3
74e96c26-d771-4351-9d66-0f2c95988d16	Snadno se vcítím do kùže tìch, kteøí jsou v nouzi.	4
74e96c26-d771-4351-9d66-0f2c95988d16	Snažím se být blízko tìm, kteøí jsou v nouzi, a starat se o nì.	3
74e96c26-d771-4351-9d66-0f2c95988d16	Ochotnì sdílím s pøáteli rùzné pøíležitosti, které se mi naskytnou.	2
74e96c26-d771-4351-9d66-0f2c95988d16	Trávím èas s pøáteli, kteøí se cítí osamìle.	2
74e96c26-d771-4351-9d66-0f2c95988d16	Hned vycítím, když se moji pøátelé necítí dobøe, i když mi to pøímo neøeknou.	5
9a491cec-1eca-4dc0-a60b-622851ffc78e	Rád/a pomohu svým pøátelùm/kolegùm s tím, co dìlají.	4
9a491cec-1eca-4dc0-a60b-622851ffc78e	Sdílím své vìci se svými pøáteli.	4
9a491cec-1eca-4dc0-a60b-622851ffc78e	Snažím se pomáhat ostatním.	4
9a491cec-1eca-4dc0-a60b-622851ffc78e	Úèastním se dobrovolnických aktivit, abych pomohl/a tìm, co to potøebují.	4
9a491cec-1eca-4dc0-a60b-622851ffc78e	Soucítím s lidmi v nouzi.	4
9a491cec-1eca-4dc0-a60b-622851ffc78e	Když je nìkdo v nouzi, okamžitì mu pomohu.	3
9a491cec-1eca-4dc0-a60b-622851ffc78e	Dìlám vše, co mùžu, abych pomohl/a ostatním nedostat se do problémù.	5
9a491cec-1eca-4dc0-a60b-622851ffc78e	Intenzivnì prožívám, co cítí druzí.	3
9a491cec-1eca-4dc0-a60b-622851ffc78e	Ochotnì nabízím své znalosti a dovednosti druhým.	3
9a491cec-1eca-4dc0-a60b-622851ffc78e	Snažím se utìšit ty, kteøí jsou smutní.	5
9a491cec-1eca-4dc0-a60b-622851ffc78e	Ochotnì pùjèuji peníze nebo jiné vìci.	5
9a491cec-1eca-4dc0-a60b-622851ffc78e	Snadno se vcítím do kùže tìch, kteøí jsou v nouzi.	5
9a491cec-1eca-4dc0-a60b-622851ffc78e	Snažím se být blízko tìm, kteøí jsou v nouzi, a starat se o nì.	3
9a491cec-1eca-4dc0-a60b-622851ffc78e	Ochotnì sdílím s pøáteli rùzné pøíležitosti, které se mi naskytnou.	4
9a491cec-1eca-4dc0-a60b-622851ffc78e	Trávím èas s pøáteli, kteøí se cítí osamìle.	1
9a491cec-1eca-4dc0-a60b-622851ffc78e	Hned vycítím, když se moji pøátelé necítí dobøe, i když mi to pøímo neøeknou.	4
fbccbd55-8732-45c0-a082-6dfb91c3c3d8	Rád/a pomohu svým pøátelùm/kolegùm s tím, co dìlají.	5
fbccbd55-8732-45c0-a082-6dfb91c3c3d8	Sdílím své vìci se svými pøáteli.	3
fbccbd55-8732-45c0-a082-6dfb91c3c3d8	Snažím se pomáhat ostatním.	4
fbccbd55-8732-45c0-a082-6dfb91c3c3d8	Úèastním se dobrovolnických aktivit, abych pomohl/a tìm, co to potøebují.	2
fbccbd55-8732-45c0-a082-6dfb91c3c3d8	Soucítím s lidmi v nouzi.	3
fbccbd55-8732-45c0-a082-6dfb91c3c3d8	Když je nìkdo v nouzi, okamžitì mu pomohu.	3
fbccbd55-8732-45c0-a082-6dfb91c3c3d8	Dìlám vše, co mùžu, abych pomohl/a ostatním nedostat se do problémù.	3
fbccbd55-8732-45c0-a082-6dfb91c3c3d8	Intenzivnì prožívám, co cítí druzí.	2
fbccbd55-8732-45c0-a082-6dfb91c3c3d8	Ochotnì nabízím své znalosti a dovednosti druhým.	4
fbccbd55-8732-45c0-a082-6dfb91c3c3d8	Snažím se utìšit ty, kteøí jsou smutní.	5
fbccbd55-8732-45c0-a082-6dfb91c3c3d8	Ochotnì pùjèuji peníze nebo jiné vìci.	2
fbccbd55-8732-45c0-a082-6dfb91c3c3d8	Snadno se vcítím do kùže tìch, kteøí jsou v nouzi.	4
fbccbd55-8732-45c0-a082-6dfb91c3c3d8	Snažím se být blízko tìm, kteøí jsou v nouzi, a starat se o nì.	3
fbccbd55-8732-45c0-a082-6dfb91c3c3d8	Ochotnì sdílím s pøáteli rùzné pøíležitosti, které se mi naskytnou.	3
fbccbd55-8732-45c0-a082-6dfb91c3c3d8	Trávím èas s pøáteli, kteøí se cítí osamìle.	3
fbccbd55-8732-45c0-a082-6dfb91c3c3d8	Hned vycítím, když se moji pøátelé necítí dobøe, i když mi to pøímo neøeknou.	5
463a4c76-a336-4e95-b5bf-4fe4763417bd	Rád/a pomohu svým pøátelùm/kolegùm s tím, co dìlají.	4
463a4c76-a336-4e95-b5bf-4fe4763417bd	Sdílím své vìci se svými pøáteli.	4
463a4c76-a336-4e95-b5bf-4fe4763417bd	Snažím se pomáhat ostatním.	4
463a4c76-a336-4e95-b5bf-4fe4763417bd	Úèastním se dobrovolnických aktivit, abych pomohl/a tìm, co to potøebují.	3
463a4c76-a336-4e95-b5bf-4fe4763417bd	Soucítím s lidmi v nouzi.	4
463a4c76-a336-4e95-b5bf-4fe4763417bd	Když je nìkdo v nouzi, okamžitì mu pomohu.	3
463a4c76-a336-4e95-b5bf-4fe4763417bd	Dìlám vše, co mùžu, abych pomohl/a ostatním nedostat se do problémù.	4
463a4c76-a336-4e95-b5bf-4fe4763417bd	Intenzivnì prožívám, co cítí druzí.	4
463a4c76-a336-4e95-b5bf-4fe4763417bd	Ochotnì nabízím své znalosti a dovednosti druhým.	4
463a4c76-a336-4e95-b5bf-4fe4763417bd	Snažím se utìšit ty, kteøí jsou smutní.	4
463a4c76-a336-4e95-b5bf-4fe4763417bd	Ochotnì pùjèuji peníze nebo jiné vìci.	2
463a4c76-a336-4e95-b5bf-4fe4763417bd	Snadno se vcítím do kùže tìch, kteøí jsou v nouzi.	4
463a4c76-a336-4e95-b5bf-4fe4763417bd	Snažím se být blízko tìm, kteøí jsou v nouzi, a starat se o nì.	4
463a4c76-a336-4e95-b5bf-4fe4763417bd	Ochotnì sdílím s pøáteli rùzné pøíležitosti, které se mi naskytnou.	4
463a4c76-a336-4e95-b5bf-4fe4763417bd	Trávím èas s pøáteli, kteøí se cítí osamìle.	3
463a4c76-a336-4e95-b5bf-4fe4763417bd	Hned vycítím, když se moji pøátelé necítí dobøe, i když mi to pøímo neøeknou.	3
d95c55e4-78bf-4e46-aca9-42022edaafde	Rád/a pomohu svým pøátelùm/kolegùm s tím, co dìlají.	4
d95c55e4-78bf-4e46-aca9-42022edaafde	Sdílím své vìci se svými pøáteli.	3
d95c55e4-78bf-4e46-aca9-42022edaafde	Snažím se pomáhat ostatním.	4
d95c55e4-78bf-4e46-aca9-42022edaafde	Úèastním se dobrovolnických aktivit, abych pomohl/a tìm, co to potøebují.	3
d95c55e4-78bf-4e46-aca9-42022edaafde	Soucítím s lidmi v nouzi.	3
d95c55e4-78bf-4e46-aca9-42022edaafde	Když je nìkdo v nouzi, okamžitì mu pomohu.	3
d95c55e4-78bf-4e46-aca9-42022edaafde	Dìlám vše, co mùžu, abych pomohl/a ostatním nedostat se do problémù.	2
d95c55e4-78bf-4e46-aca9-42022edaafde	Intenzivnì prožívám, co cítí druzí.	2
d95c55e4-78bf-4e46-aca9-42022edaafde	Ochotnì nabízím své znalosti a dovednosti druhým.	4
d95c55e4-78bf-4e46-aca9-42022edaafde	Snažím se utìšit ty, kteøí jsou smutní.	3
d95c55e4-78bf-4e46-aca9-42022edaafde	Ochotnì pùjèuji peníze nebo jiné vìci.	3
d95c55e4-78bf-4e46-aca9-42022edaafde	Snadno se vcítím do kùže tìch, kteøí jsou v nouzi.	3
d95c55e4-78bf-4e46-aca9-42022edaafde	Snažím se být blízko tìm, kteøí jsou v nouzi, a starat se o nì.	2
d95c55e4-78bf-4e46-aca9-42022edaafde	Ochotnì sdílím s pøáteli rùzné pøíležitosti, které se mi naskytnou.	4
d95c55e4-78bf-4e46-aca9-42022edaafde	Trávím èas s pøáteli, kteøí se cítí osamìle.	3
d95c55e4-78bf-4e46-aca9-42022edaafde	Hned vycítím, když se moji pøátelé necítí dobøe, i když mi to pøímo neøeknou.	3
4e0cbe98-d9fd-4925-823c-736ea8727b2b	Rád/a pomohu svým pøátelùm/kolegùm s tím, co dìlají.	5
4e0cbe98-d9fd-4925-823c-736ea8727b2b	Sdílím své vìci se svými pøáteli.	3
4e0cbe98-d9fd-4925-823c-736ea8727b2b	Snažím se pomáhat ostatním.	5
4e0cbe98-d9fd-4925-823c-736ea8727b2b	Úèastním se dobrovolnických aktivit, abych pomohl/a tìm, co to potøebují.	2
4e0cbe98-d9fd-4925-823c-736ea8727b2b	Soucítím s lidmi v nouzi.	4
4e0cbe98-d9fd-4925-823c-736ea8727b2b	Když je nìkdo v nouzi, okamžitì mu pomohu.	3
4e0cbe98-d9fd-4925-823c-736ea8727b2b	Dìlám vše, co mùžu, abych pomohl/a ostatním nedostat se do problémù.	4
4e0cbe98-d9fd-4925-823c-736ea8727b2b	Intenzivnì prožívám, co cítí druzí.	2
4e0cbe98-d9fd-4925-823c-736ea8727b2b	Ochotnì nabízím své znalosti a dovednosti druhým.	5
4e0cbe98-d9fd-4925-823c-736ea8727b2b	Snažím se utìšit ty, kteøí jsou smutní.	5
4e0cbe98-d9fd-4925-823c-736ea8727b2b	Ochotnì pùjèuji peníze nebo jiné vìci.	1
4e0cbe98-d9fd-4925-823c-736ea8727b2b	Snadno se vcítím do kùže tìch, kteøí jsou v nouzi.	3
4e0cbe98-d9fd-4925-823c-736ea8727b2b	Snažím se být blízko tìm, kteøí jsou v nouzi, a starat se o nì.	2
4e0cbe98-d9fd-4925-823c-736ea8727b2b	Ochotnì sdílím s pøáteli rùzné pøíležitosti, které se mi naskytnou.	4
4e0cbe98-d9fd-4925-823c-736ea8727b2b	Trávím èas s pøáteli, kteøí se cítí osamìle.	5
4e0cbe98-d9fd-4925-823c-736ea8727b2b	Hned vycítím, když se moji pøátelé necítí dobøe, i když mi to pøímo neøeknou.	4
6c6ac2ab-007b-4b38-9397-68ff2f4033e5	Rád/a pomohu svým pøátelùm/kolegùm s tím, co dìlají.	5
